profile_id,profile_type,bank_id,file_name,file_type,relative_path,upload_order,extraction_goal,expected_fields,document_quality,degradation_tags
user_022,user,bank_001,proof_of_address.pdf,pdf,users/user_022/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_022,user,bank_001,bank_statement.pdf,pdf,users/user_022/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
user_022,user,bank_001,income_expenses.xlsx,xlsx,users/user_022/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",dirty,"preamble_rows,blank_rows,mixed_amount_style"
user_022,user,bank_001,ocr_scan.png,png,users/user_022/ocr_scan.png,6,ocr_image,"niu,address,phone",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
user_022,user,bank_001,asset_declaration.pdf,pdf,users/user_022/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_022,user,bank_001,asset_inventory.xlsx,xlsx,users/user_022/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_022,user,bank_001,employment_certificate.pdf,pdf,users/user_022/employment_certificate.pdf,9,supporting_document,employment_certificate,clean,
user_022,user,bank_001,budget_note.pdf,pdf,users/user_022/budget_note.pdf,10,supporting_document,budget_note,clean,
user_023,user,bank_003,profile.json,json,users/user_023/profile.json,1,seed_profile,"identity,contact,login",clean,
user_023,user,bank_003,identity_card.pdf,pdf,users/user_023/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_023,user,bank_003,proof_of_address.pdf,pdf,users/user_023/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_023,user,bank_003,bank_statement.pdf,pdf,users/user_023/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",clean,
user_023,user,bank_003,income_expenses.xlsx,xlsx,users/user_023/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",clean,
user_023,user,bank_003,ocr_scan.png,png,users/user_023/ocr_scan.png,6,ocr_image,"niu,address,phone",clean,
user_023,user,bank_003,asset_declaration.pdf,pdf,users/user_023/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_023,user,bank_003,asset_inventory.xlsx,xlsx,users/user_023/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_023,user,bank_003,employment_certificate.pdf,pdf,users/user_023/employment_certificate.pdf,9,supporting_document,employment_certificate,clean,
user_023,user,bank_003,budget_note.pdf,pdf,users/user_023/budget_note.pdf,10,supporting_document,budget_note,clean,
user_024,user,bank_003,profile.json,json,users/user_024/profile.json,1,seed_profile,"identity,contact,login",clean,
user_024,user,bank_003,identity_card.pdf,pdf,users/user_024/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_024,user,bank_003,proof_of_address.pdf,pdf,users/user_024/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_024,user,bank_003,bank_statement.pdf,pdf,users/user_024/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",clean,
user_024,user,bank_003,income_expenses.xlsx,xlsx,users/user_024/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",clean,
user_024,user,bank_003,ocr_scan.png,png,users/user_024/ocr_scan.png,6,ocr_image,"niu,address,phone",clean,
user_024,user,bank_003,asset_declaration.pdf,pdf,users/user_024/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_024,user,bank_003,asset_inventory.xlsx,xlsx,users/user_024/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_024,user,bank_003,employment_certificate.pdf,pdf,users/user_024/employment_certificate.pdf,9,supporting_document,employment_certificate,clean,
user_024,user,bank_003,budget_note.pdf,pdf,users/user_024/budget_note.pdf,10,supporting_document,budget_note,clean,
user_025,user,bank_003,profile.json,json,users/user_025/profile.json,1,seed_profile,"identity,contact,login",clean,
user_025,user,bank_003,identity_card.pdf,pdf,users/user_025/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_025,user,bank_003,proof_of_address.pdf,pdf,users/user_025/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_025,user,bank_003,bank_statement.pdf,pdf,users/user_025/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
user_025,user,bank_003,income_expenses.xlsx,xlsx,users/user_025/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",dirty,"preamble_rows,blank_rows,mixed_amount_style"
user_025,user,bank_003,ocr_scan.png,png,users/user_025/ocr_scan.png,6,ocr_image,"niu,address,phone",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
user_025,user,bank_003,asset_declaration.pdf,pdf,users/user_025/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_025,user,bank_003,asset_inventory.xlsx,xlsx,users/user_025/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_026,user,bank_002,profile.json,json,users/user_026/profile.json,1,seed_profile,"identity,contact,login",clean,
user_026,user,bank_002,identity_card.pdf,pdf,users/user_026/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_026,user,bank_002,proof_of_address.pdf,pdf,users/user_026/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_026,user,bank_002,bank_statement.pdf,pdf,users/user_026/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",clean,
user_026,user,bank_002,income_expenses.xlsx,xlsx,users/user_026/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",clean,
user_026,user,bank_002,ocr_scan.png,png,users/user_026/ocr_scan.png,6,ocr_image,"niu,address,phone",clean,
user_026,user,bank_002,asset_declaration.pdf,pdf,users/user_026/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_026,user,bank_002,asset_inventory.xlsx,xlsx,users/user_026/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_026,user,bank_002,employment_certificate.pdf,pdf,users/user_026/employment_certificate.pdf,9,supporting_document,employment_certificate,clean,
user_026,user,bank_002,budget_note.pdf,pdf,users/user_026/budget_note.pdf,10,supporting_document,budget_note,clean,
user_027,user,bank_002,profile.json,json,users/user_027/profile.json,1,seed_profile,"identity,contact,login",clean,
user_027,user,bank_002,identity_card.pdf,pdf,users/user_027/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_027,user,bank_002,proof_of_address.pdf,pdf,users/user_027/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_027,user,bank_002,bank_statement.pdf,pdf,users/user_027/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
user_027,user,bank_002,income_expenses.xlsx,xlsx,users/user_027/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",dirty,"preamble_rows,blank_rows,mixed_amount_style"
user_027,user,bank_002,ocr_scan.png,png,users/user_027/ocr_scan.png,6,ocr_image,"niu,address,phone",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
user_027,user,bank_002,asset_declaration.pdf,pdf,users/user_027/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_027,user,bank_002,asset_inventory.xlsx,xlsx,users/user_027/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_027,user,bank_002,employment_certificate.pdf,pdf,users/user_027/employment_certificate.pdf,9,supporting_document,employment_certificate,clean,
user_027,user,bank_002,budget_note.pdf,pdf,users/user_027/budget_note.pdf,10,supporting_document,budget_note,clean,
user_028,user,bank_002,profile.json,json,users/user_028/profile.json,1,seed_profile,"identity,contact,login",clean,
user_028,user,bank_002,identity_card.pdf,pdf,users/user_028/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_028,user,bank_002,proof_of_address.pdf,pdf,users/user_028/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_028,user,bank_002,bank_statement.pdf,pdf,users/user_028/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
user_028,user,bank_002,income_expenses.xlsx,xlsx,users/user_028/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",dirty,"preamble_rows,blank_rows,mixed_amount_style"
user_028,user,bank_002,ocr_scan.png,png,users/user_028/ocr_scan.png,6,ocr_image,"niu,address,phone",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
user_028,user,bank_002,asset_declaration.pdf,pdf,users/user_028/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_028,user,bank_002,asset_inventory.xlsx,xlsx,users/user_028/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_029,user,bank_001,profile.json,json,users/user_029/profile.json,1,seed_profile,"identity,contact,login",clean,
user_029,user,bank_001,identity_card.pdf,pdf,users/user_029/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_029,user,bank_001,proof_of_address.pdf,pdf,users/user_029/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_029,user,bank_001,bank_statement.pdf,pdf,users/user_029/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
user_029,user,bank_001,income_expenses.xlsx,xlsx,users/user_029/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",dirty,"preamble_rows,blank_rows,mixed_amount_style"
user_029,user,bank_001,ocr_scan.png,png,users/user_029/ocr_scan.png,6,ocr_image,"niu,address,phone",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
user_029,user,bank_001,asset_declaration.pdf,pdf,users/user_029/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_029,user,bank_001,asset_inventory.xlsx,xlsx,users/user_029/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_030,user,bank_002,profile.json,json,users/user_030/profile.json,1,seed_profile,"identity,contact,login",clean,
user_030,user,bank_002,identity_card.pdf,pdf,users/user_030/identity_card.pdf,2,ocr_identity,"full_name,niu,date_of_birth,address",clean,
user_030,user,bank_002,proof_of_address.pdf,pdf,users/user_030/proof_of_address.pdf,3,address_validation,"address,city,region",clean,
user_030,user,bank_002,bank_statement.pdf,pdf,users/user_030/bank_statement.pdf,4,statement_parsing,"credits,debits,balance",clean,
user_030,user,bank_002,income_expenses.xlsx,xlsx,users/user_030/income_expenses.xlsx,5,income_expense_excel,"income,expense,closing_balance",clean,
user_030,user,bank_002,ocr_scan.png,png,users/user_030/ocr_scan.png,6,ocr_image,"niu,address,phone",clean,
user_030,user,bank_002,asset_declaration.pdf,pdf,users/user_030/asset_declaration.pdf,7,asset_proof_pdf,"asset_type,estimated_value,ownership",clean,
user_030,user,bank_002,asset_inventory.xlsx,xlsx,users/user_030/asset_inventory.xlsx,8,asset_inventory_excel,"asset_type,estimated_value,proof_mode",clean,
user_030,user,bank_002,employment_certificate.pdf,pdf,users/user_030/employment_certificate.pdf,9,supporting_document,employment_certificate,clean,
user_030,user,bank_002,budget_note.pdf,pdf,users/user_030/budget_note.pdf,10,supporting_document,budget_note,clean,
company_001,company,bank_003,company_profile.json,json,companies/company_001/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_001,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_001/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_001,company,bank_003,sales_register.xlsx,xlsx,companies/company_001/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_001,company,bank_003,purchase_register.xlsx,xlsx,companies/company_001/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_001,company,bank_003,supplier_contract.pdf,pdf,companies/company_001/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_001,company,bank_003,ocr_scan.png,png,companies/company_001/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_001,company,bank_003,asset_statement.pdf,pdf,companies/company_001/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_001,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_001/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_001,company,bank_003,invoice_01.pdf,pdf,companies/company_001/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_001,company,bank_003,invoice_02.pdf,pdf,companies/company_001/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_001,company,bank_003,invoice_03.pdf,pdf,companies/company_001/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_002,company,bank_001,company_profile.json,json,companies/company_002/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_002,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_002/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_002,company,bank_001,sales_register.xlsx,xlsx,companies/company_002/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_002,company,bank_001,purchase_register.xlsx,xlsx,companies/company_002/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_002,company,bank_001,supplier_contract.pdf,pdf,companies/company_002/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_002,company,bank_001,ocr_scan.png,png,companies/company_002/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_002,company,bank_001,asset_statement.pdf,pdf,companies/company_002/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_002,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_002/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_002,company,bank_001,invoice_01.pdf,pdf,companies/company_002/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_002,company,bank_001,invoice_02.pdf,pdf,companies/company_002/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_003,company,bank_001,company_profile.json,json,companies/company_003/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_003,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_003/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_003,company,bank_001,sales_register.xlsx,xlsx,companies/company_003/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_003,company,bank_001,purchase_register.xlsx,xlsx,companies/company_003/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_003,company,bank_001,supplier_contract.pdf,pdf,companies/company_003/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_003,company,bank_001,ocr_scan.png,png,companies/company_003/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_003,company,bank_001,asset_statement.pdf,pdf,companies/company_003/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_003,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_003/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_003,company,bank_001,invoice_01.pdf,pdf,companies/company_003/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_003,company,bank_001,invoice_02.pdf,pdf,companies/company_003/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_003,company,bank_001,invoice_03.pdf,pdf,companies/company_003/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_003,company,bank_001,invoice_04.pdf,pdf,companies/company_003/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_004,company,bank_002,company_profile.json,json,companies/company_004/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_004,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_004/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_004,company,bank_002,sales_register.xlsx,xlsx,companies/company_004/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_004,company,bank_002,purchase_register.xlsx,xlsx,companies/company_004/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_004,company,bank_002,supplier_contract.pdf,pdf,companies/company_004/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_004,company,bank_002,ocr_scan.png,png,companies/company_004/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_004,company,bank_002,asset_statement.pdf,pdf,companies/company_004/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_004,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_004/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_004,company,bank_002,invoice_01.pdf,pdf,companies/company_004/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_004,company,bank_002,invoice_02.pdf,pdf,companies/company_004/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_004,company,bank_002,invoice_03.pdf,pdf,companies/company_004/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_004,company,bank_002,invoice_04.pdf,pdf,companies/company_004/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_005,company,bank_002,company_profile.json,json,companies/company_005/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_005,company,bank_002,bank_statement_enterprise.pdf,pdf,companies/company_005/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_005,company,bank_002,sales_register.xlsx,xlsx,companies/company_005/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_005,company,bank_002,purchase_register.xlsx,xlsx,companies/company_005/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_005,company,bank_002,supplier_contract.pdf,pdf,companies/company_005/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_005,company,bank_002,ocr_scan.png,png,companies/company_005/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_005,company,bank_002,asset_statement.pdf,pdf,companies/company_005/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_005,company,bank_002,fixed_assets_register.xlsx,xlsx,companies/company_005/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_005,company,bank_002,invoice_01.pdf,pdf,companies/company_005/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_005,company,bank_002,invoice_02.pdf,pdf,companies/company_005/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_006,company,bank_003,company_profile.json,json,companies/company_006/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_006,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_006/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_006,company,bank_003,sales_register.xlsx,xlsx,companies/company_006/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_006,company,bank_003,purchase_register.xlsx,xlsx,companies/company_006/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_006,company,bank_003,supplier_contract.pdf,pdf,companies/company_006/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_006,company,bank_003,ocr_scan.png,png,companies/company_006/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_006,company,bank_003,asset_statement.pdf,pdf,companies/company_006/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_006,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_006/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_006,company,bank_003,invoice_01.pdf,pdf,companies/company_006/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_006,company,bank_003,invoice_02.pdf,pdf,companies/company_006/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_006,company,bank_003,invoice_03.pdf,pdf,companies/company_006/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_006,company,bank_003,invoice_04.pdf,pdf,companies/company_006/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_007,company,bank_003,company_profile.json,json,companies/company_007/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_007,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_007/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_007,company,bank_003,sales_register.xlsx,xlsx,companies/company_007/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_007,company,bank_003,purchase_register.xlsx,xlsx,companies/company_007/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_007,company,bank_003,supplier_contract.pdf,pdf,companies/company_007/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_007,company,bank_003,ocr_scan.png,png,companies/company_007/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_007,company,bank_003,asset_statement.pdf,pdf,companies/company_007/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_007,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_007/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_007,company,bank_003,invoice_01.pdf,pdf,companies/company_007/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_007,company,bank_003,invoice_02.pdf,pdf,companies/company_007/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_007,company,bank_003,invoice_03.pdf,pdf,companies/company_007/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_007,company,bank_003,invoice_04.pdf,pdf,companies/company_007/invoice_04.pdf,12,invoice_parsing,"amount,client,service",clean,
company_008,company,bank_003,company_profile.json,json,companies/company_008/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_008,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_008/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_008,company,bank_003,sales_register.xlsx,xlsx,companies/company_008/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_008,company,bank_003,purchase_register.xlsx,xlsx,companies/company_008/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",dirty,"preamble_rows,blank_rows,mixed_amount_style"
company_008,company,bank_003,supplier_contract.pdf,pdf,companies/company_008/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_008,company,bank_003,ocr_scan.png,png,companies/company_008/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",dirty,"blur,tilt,low_contrast,scanner_shadow,noise"
company_008,company,bank_003,asset_statement.pdf,pdf,companies/company_008/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_008,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_008/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_008,company,bank_003,invoice_01.pdf,pdf,companies/company_008/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_008,company,bank_003,invoice_02.pdf,pdf,companies/company_008/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_009,company,bank_003,company_profile.json,json,companies/company_009/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_009,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_009/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_009,company,bank_003,sales_register.xlsx,xlsx,companies/company_009/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_009,company,bank_003,purchase_register.xlsx,xlsx,companies/company_009/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_009,company,bank_003,supplier_contract.pdf,pdf,companies/company_009/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_009,company,bank_003,ocr_scan.png,png,companies/company_009/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_009,company,bank_003,asset_statement.pdf,pdf,companies/company_009/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_009,company,bank_003,fixed_assets_register.xlsx,xlsx,companies/company_009/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_009,company,bank_003,invoice_01.pdf,pdf,companies/company_009/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_009,company,bank_003,invoice_02.pdf,pdf,companies/company_009/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_009,company,bank_003,invoice_03.pdf,pdf,companies/company_009/invoice_03.pdf,11,invoice_parsing,"amount,client,service",clean,
company_010,company,bank_001,company_profile.json,json,companies/company_010/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_010,company,bank_001,bank_statement_enterprise.pdf,pdf,companies/company_010/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",clean,
company_010,company,bank_001,sales_register.xlsx,xlsx,companies/company_010/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",clean,
company_010,company,bank_001,purchase_register.xlsx,xlsx,companies/company_010/purchase_register.xlsx,4,purchase_excel,"dates,amounts,suppliers",clean,
company_010,company,bank_001,supplier_contract.pdf,pdf,companies/company_010/supplier_contract.pdf,5,contract_parsing,"counterparty,activity,city",clean,
company_010,company,bank_001,ocr_scan.png,png,companies/company_010/ocr_scan.png,6,ocr_enterprise,"registration_number,tax_id,leader",clean,
company_010,company,bank_001,asset_statement.pdf,pdf,companies/company_010/asset_statement.pdf,7,enterprise_asset_pdf,"asset_type,estimated_value,proof_mode",clean,
company_010,company,bank_001,fixed_assets_register.xlsx,xlsx,companies/company_010/fixed_assets_register.xlsx,8,enterprise_asset_excel,"asset_type,estimated_value,depreciation",clean,
company_010,company,bank_001,invoice_01.pdf,pdf,companies/company_010/invoice_01.pdf,9,invoice_parsing,"amount,client,service",clean,
company_010,company,bank_001,invoice_02.pdf,pdf,companies/company_010/invoice_02.pdf,10,invoice_parsing,"amount,client,service",clean,
company_011,company,bank_003,company_profile.json,json,companies/company_011/company_profile.json,1,company_seed_profile,"registration,tax_id,contacts",clean,
company_011,company,bank_003,bank_statement_enterprise.pdf,pdf,companies/company_011/bank_statement_enterprise.pdf,2,enterprise_statement,"credits,debits,balance",dirty,"alt_headers,copy_stamp,layout_shift"
company_011,company,bank_003,sales_register.xlsx,xlsx,companies/company_011/sales_register.xlsx,3,sales_excel,"dates,amounts,clients",dirty,"preamble_rows,blank_rows,mixed_amount_style"
